iteracao,index,views,tabelas_temporarias,operacao,variacao,tempo
28,brin,0,0,dist_max_api,0,"76,44367719"
29,brin,0,0,dist_max_api,0,"75,77188897"
0,brin,0,0,dist_pt_med,0,"75,09811044"
1,brin,0,0,dist_pt_med,0,"76,52784896"
2,brin,0,0,dist_pt_med,0,"76,2503798"
3,brin,0,0,dist_pt_med,0,"75,88177729"
4,brin,0,0,dist_pt_med,0,"74,00908709"
5,brin,0,0,dist_pt_med,0,"74,46559858"
6,brin,0,0,dist_pt_med,0,"75,64004421"
7,brin,0,0,dist_pt_med,0,"74,36509371"
8,brin,0,0,dist_pt_med,0,"74,40005326"
9,brin,0,0,dist_pt_med,0,"75,46234775"
10,brin,0,0,dist_pt_med,0,"76,85268116"
11,brin,0,0,dist_pt_med,0,"77,24151492"
12,brin,0,0,dist_pt_med,0,"74,73893094"
13,brin,0,0,dist_pt_med,0,"75,6096971"
14,brin,0,0,dist_pt_med,0,"76,08256078"
15,brin,0,0,dist_pt_med,0,"76,3928659"
16,brin,0,0,dist_pt_med,0,"76,27999163"
17,brin,0,0,dist_pt_med,0,"76,3134203"
18,brin,0,0,dist_pt_med,0,"74,10342813"
19,brin,0,0,dist_pt_med,0,"75,42421818"
20,brin,0,0,dist_pt_med,0,"75,60897875"
21,brin,0,0,dist_pt_med,0,"74,20849228"
22,brin,0,0,dist_pt_med,0,"75,51456165"
23,brin,0,0,dist_pt_med,0,"75,81095958"
24,brin,0,0,dist_pt_med,0,"74,11672139"
25,brin,0,0,dist_pt_med,0,"75,56424618"
26,brin,0,0,dist_pt_med,0,"78,14849615"
27,brin,0,0,dist_pt_med,0,"73,90966368"
28,brin,0,0,dist_pt_med,0,"74,62659121"
29,brin,0,0,dist_pt_med,0,"74,01672149"
0,brin,0,0,pertinencia,ST_contains,"24,16542673"
1,brin,0,0,pertinencia,ST_contains,"24,31518984"
2,brin,0,0,pertinencia,ST_contains,"24,26097846"
3,brin,0,0,pertinencia,ST_contains,"23,78623033"
4,brin,0,0,pertinencia,ST_contains,"24,34562516"
5,brin,0,0,pertinencia,ST_contains,"24,0736227"
6,brin,0,0,pertinencia,ST_contains,"24,28866887"
7,brin,0,0,pertinencia,ST_contains,"24,32603359"
8,brin,0,0,pertinencia,ST_contains,"24,22749758"
9,brin,0,0,pertinencia,ST_contains,"24,22571445"
10,brin,0,0,pertinencia,ST_contains,"24,37828255"
11,brin,0,0,pertinencia,ST_contains,"24,25359416"
12,brin,0,0,pertinencia,ST_contains,"24,3204329"
13,brin,0,0,pertinencia,ST_contains,"24,33504701"
14,brin,0,0,pertinencia,ST_contains,"24,13178778"
15,brin,0,0,pertinencia,ST_contains,"24,30182123"
16,brin,0,0,pertinencia,ST_contains,"24,47269416"
17,brin,0,0,pertinencia,ST_contains,"24,25781798"
18,brin,0,0,pertinencia,ST_contains,"24,38269663"
19,brin,0,0,pertinencia,ST_contains,"23,96153092"
20,brin,0,0,pertinencia,ST_contains,"24,20964599"
21,brin,0,0,pertinencia,ST_contains,"24,35290074"
22,brin,0,0,pertinencia,ST_contains,"24,1377871"
23,brin,0,0,pertinencia,ST_contains,"24,14978766"
24,brin,0,0,pertinencia,ST_contains,"23,53347564"
25,brin,0,0,pertinencia,ST_contains,"23,95461011"
26,brin,0,0,pertinencia,ST_contains,"24,57968783"
27,brin,0,0,pertinencia,ST_contains,"24,2852807"
28,brin,0,0,pertinencia,ST_contains,"23,66605353"
29,brin,0,0,pertinencia,ST_contains,"24,22253323"
0,brin,0,0,pertinencia,ST_coveredby,"24,4298265"
1,brin,0,0,pertinencia,ST_coveredby,"24,54814243"
2,brin,0,0,pertinencia,ST_coveredby,"24,39266419"
3,brin,0,0,pertinencia,ST_coveredby,"23,85469365"
4,brin,0,0,pertinencia,ST_coveredby,"24,32496572"
5,brin,0,0,pertinencia,ST_coveredby,"24,55175543"
6,brin,0,0,pertinencia,ST_coveredby,"24,32738876"
7,brin,0,0,pertinencia,ST_coveredby,"24,34321332"
8,brin,0,0,pertinencia,ST_coveredby,"24,27492571"
9,brin,0,0,pertinencia,ST_coveredby,"24,38639545"
10,brin,0,0,pertinencia,ST_coveredby,"24,40488601"
11,brin,0,0,pertinencia,ST_coveredby,"24,35071182"
12,brin,0,0,pertinencia,ST_coveredby,"24,27421665"
13,brin,0,0,pertinencia,ST_coveredby,"24,52735806"
14,brin,0,0,pertinencia,ST_coveredby,"24,16796112"
15,brin,0,0,pertinencia,ST_coveredby,"24,28778744"
16,brin,0,0,pertinencia,ST_coveredby,"24,19454169"
17,brin,0,0,pertinencia,ST_coveredby,"24,19616246"
18,brin,0,0,pertinencia,ST_coveredby,"24,34676743"
19,brin,0,0,pertinencia,ST_coveredby,"24,18756938"
20,brin,0,0,pertinencia,ST_coveredby,"24,43220782"
21,brin,0,0,pertinencia,ST_coveredby,"24,31394386"
22,brin,0,0,pertinencia,ST_coveredby,"24,10253811"
23,brin,0,0,pertinencia,ST_coveredby,"24,21562791"
24,brin,0,0,pertinencia,ST_coveredby,"24,18735027"
25,brin,0,0,pertinencia,ST_coveredby,"24,32974291"
26,brin,0,0,pertinencia,ST_coveredby,"24,61258936"
27,brin,0,0,pertinencia,ST_coveredby,"24,45076036"
28,brin,0,0,pertinencia,ST_coveredby,"24,28982306"
29,brin,0,0,pertinencia,ST_coveredby,"24,49040055"
0,brin,0,0,pertinencia,ST_disjoint,"98,6474061"
1,brin,0,0,pertinencia,ST_disjoint,"98,22024298"
2,brin,0,0,pertinencia,ST_disjoint,"98,08828712"
3,brin,0,0,pertinencia,ST_disjoint,"98,16344309"
4,brin,0,0,pertinencia,ST_disjoint,"98,02355933"
5,brin,0,0,pertinencia,ST_disjoint,"98,63136601"
6,brin,0,0,pertinencia,ST_disjoint,"98,23256278"
7,brin,0,0,pertinencia,ST_disjoint,"97,84410739"
8,brin,0,0,pertinencia,ST_disjoint,"98,12096047"
9,brin,0,0,pertinencia,ST_disjoint,"98,07406235"
10,brin,0,0,pertinencia,ST_disjoint,"97,85499358"
11,brin,0,0,pertinencia,ST_disjoint,"98,38172054"
12,brin,0,0,pertinencia,ST_disjoint,"98,17810726"
13,brin,0,0,pertinencia,ST_disjoint,"97,48723602"
14,brin,0,0,pertinencia,ST_disjoint,"97,67055678"
15,brin,0,0,pertinencia,ST_disjoint,"97,52063584"
16,brin,0,0,pertinencia,ST_disjoint,"99,3642211"
17,brin,0,0,pertinencia,ST_disjoint,"98,68978167"
18,brin,0,0,pertinencia,ST_disjoint,"98,11140895"
19,brin,0,0,pertinencia,ST_disjoint,"97,99628496"
20,brin,0,0,pertinencia,ST_disjoint,"98,24524093"
21,brin,0,0,pertinencia,ST_disjoint,"98,73767543"
22,brin,0,0,pertinencia,ST_disjoint,"98,11508894"
23,brin,0,0,pertinencia,ST_disjoint,"108,788311"
24,brin,0,0,pertinencia,ST_disjoint,"98,46676779"
25,brin,0,0,pertinencia,ST_disjoint,"98,79460025"
26,brin,0,0,pertinencia,ST_disjoint,"97,96978188"
27,brin,0,0,pertinencia,ST_disjoint,"97,77340651"
28,brin,0,0,pertinencia,ST_disjoint,"99,34753966"
29,brin,0,0,pertinencia,ST_disjoint,"98,25869536"
0,brin,0,0,pertinencia,ST_intersects,"24,54186845"
1,brin,0,0,pertinencia,ST_intersects,"24,08111739"
2,brin,0,0,pertinencia,ST_intersects,"24,28627586"
3,brin,0,0,pertinencia,ST_intersects,"24,30279493"
4,brin,0,0,pertinencia,ST_intersects,"24,26886201"
5,brin,0,0,pertinencia,ST_intersects,"24,31366968"
6,brin,0,0,pertinencia,ST_intersects,"24,37321901"
7,brin,0,0,pertinencia,ST_intersects,"24,18933034"
8,brin,0,0,pertinencia,ST_intersects,"24,37143016"
9,brin,0,0,pertinencia,ST_intersects,"24,03375363"
10,brin,0,0,pertinencia,ST_intersects,"24,41609263"
11,brin,0,0,pertinencia,ST_intersects,"24,14113092"
12,brin,0,0,pertinencia,ST_intersects,"24,32087994"
13,brin,0,0,pertinencia,ST_intersects,"24,30539846"
14,brin,0,0,pertinencia,ST_intersects,"23,56720591"
15,brin,0,0,pertinencia,ST_intersects,"24,23821282"
16,brin,0,0,pertinencia,ST_intersects,"24,37210226"
17,brin,0,0,pertinencia,ST_intersects,"24,04049873"
18,brin,0,0,pertinencia,ST_intersects,"24,32047272"
19,brin,0,0,pertinencia,ST_intersects,"24,1768384"
20,brin,0,0,pertinencia,ST_intersects,"24,34365892"
21,brin,0,0,pertinencia,ST_intersects,"24,53350759"
22,brin,0,0,pertinencia,ST_intersects,"24,3160305"
23,brin,0,0,pertinencia,ST_intersects,"24,222996"
24,brin,0,0,pertinencia,ST_intersects,"24,26242423"
25,brin,0,0,pertinencia,ST_intersects,"24,11162496"
26,brin,0,0,pertinencia,ST_intersects,"24,45340872"
27,brin,0,0,pertinencia,ST_intersects,"24,19270563"
28,brin,0,0,pertinencia,ST_intersects,"24,21005821"
29,brin,0,0,pertinencia,ST_intersects,"24,09590364"
0,brin,0,0,pertinencia,ST_within,"24,19367075"
1,brin,0,0,pertinencia,ST_within,"24,50216126"
2,brin,0,0,pertinencia,ST_within,"24,48652887"
3,brin,0,0,pertinencia,ST_within,"24,46797323"
4,brin,0,0,pertinencia,ST_within,"24,12913942"
5,brin,0,0,pertinencia,ST_within,"24,20695329"
6,brin,0,0,pertinencia,ST_within,"24,47012973"
7,brin,0,0,pertinencia,ST_within,"24,22903442"
8,brin,0,0,pertinencia,ST_within,"24,27961206"
9,brin,0,0,pertinencia,ST_within,"24,12399101"
10,brin,0,0,pertinencia,ST_within,"24,30661702"
11,brin,0,0,pertinencia,ST_within,"24,29660869"
12,brin,0,0,pertinencia,ST_within,"24,17778373"
13,brin,0,0,pertinencia,ST_within,"24,20941639"
14,brin,0,0,pertinencia,ST_within,"24,09277201"
15,brin,0,0,pertinencia,ST_within,"24,16688013"
16,brin,0,0,pertinencia,ST_within,"24,34017491"
17,brin,0,0,pertinencia,ST_within,"24,23165655"
18,brin,0,0,pertinencia,ST_within,"24,47134733"
19,brin,0,0,pertinencia,ST_within,"24,51032948"
20,brin,0,0,pertinencia,ST_within,"23,60425258"
21,brin,0,0,pertinencia,ST_within,"24,30425501"
22,brin,0,0,pertinencia,ST_within,"24,46242785"
23,brin,0,0,pertinencia,ST_within,"24,18456459"
24,brin,0,0,pertinencia,ST_within,"24,29322076"
25,brin,0,0,pertinencia,ST_within,"24,30631757"
26,brin,0,0,pertinencia,ST_within,"24,34947419"
27,brin,0,0,pertinencia,ST_within,"24,51069808"
28,brin,0,0,pertinencia,ST_within,"24,07612205"
29,brin,0,0,pertinencia,ST_within,"24,323452"
0,spgist,0,0,dist_med_api,0,"78,22363019"
1,spgist,0,0,dist_med_api,0,"79,37947154"
2,spgist,0,0,dist_med_api,0,"77,8814199"
3,spgist,0,0,dist_med_api,0,"80,00666428"
4,spgist,0,0,dist_med_api,0,"77,64256263"
5,spgist,0,0,dist_med_api,0,"78,97679162"
6,spgist,0,0,dist_med_api,0,"79,15933156"
7,spgist,0,0,dist_med_api,0,"78,75899386"
8,spgist,0,0,dist_med_api,0,"79,54939604"
9,spgist,0,0,dist_med_api,0,"78,6250248"
10,spgist,0,0,dist_med_api,0,"78,46655011"
11,spgist,0,0,dist_med_api,0,"79,57907104"
12,spgist,0,0,dist_med_api,0,"80,51733685"
13,spgist,0,0,dist_med_api,0,"79,02102256"
14,spgist,0,0,dist_med_api,0,"78,32810569"
15,spgist,0,0,dist_med_api,0,"80,02641225"
16,spgist,0,0,dist_med_api,0,"77,49469256"
17,spgist,0,0,dist_med_api,0,"78,14026499"
18,spgist,0,0,dist_med_api,0,"77,61835694"
19,spgist,0,0,dist_med_api,0,"78,74328589"
20,spgist,0,0,dist_med_api,0,"78,99892879"
21,spgist,0,0,dist_med_api,0,"79,10793567"
22,spgist,0,0,dist_med_api,0,"79,06930804"
23,spgist,0,0,dist_med_api,0,"78,90731978"
24,spgist,0,0,dist_med_api,0,"79,38861632"
25,spgist,0,0,dist_med_api,0,"78,55730033"
26,spgist,0,0,dist_med_api,0,"77,71805525"
27,spgist,0,0,dist_med_api,0,"79,26141596"
28,spgist,0,0,dist_med_api,0,"77,73555446"
29,spgist,0,0,dist_med_api,0,"78,13744903"
0,spgist,0,0,dist_max_pt_med,0,"81,63386488"
1,spgist,0,0,dist_max_pt_med,0,"82,68669391"
2,spgist,0,0,dist_max_pt_med,0,"82,75379157"
3,spgist,0,0,dist_max_pt_med,0,"81,10858655"
4,spgist,0,0,dist_max_pt_med,0,"82,20477509"
5,spgist,0,0,dist_max_pt_med,0,"80,55166364"
6,spgist,0,0,dist_max_pt_med,0,"81,03812933"
7,spgist,0,0,dist_max_pt_med,0,"83,33437133"
8,spgist,0,0,dist_max_pt_med,0,"81,28589272"
9,spgist,0,0,dist_max_pt_med,0,"82,70388293"
10,spgist,0,0,dist_max_pt_med,0,"81,5985074"
11,spgist,0,0,dist_max_pt_med,0,"80,31449246"
12,spgist,0,0,dist_max_pt_med,0,"81,56642079"
13,spgist,0,0,dist_max_pt_med,0,"80,45575786"
14,spgist,0,0,dist_max_pt_med,0,"82,47843909"
15,spgist,0,0,dist_max_pt_med,0,"81,99417877"
16,spgist,0,0,dist_max_pt_med,0,"81,64603662"
17,spgist,0,0,dist_max_pt_med,0,"80,22678614"
18,spgist,0,0,dist_max_pt_med,0,"80,17504859"
19,spgist,0,0,dist_max_pt_med,0,"80,59689426"
20,spgist,0,0,dist_max_pt_med,0,"82,80436802"
21,spgist,0,0,dist_max_pt_med,0,"80,46596074"
22,spgist,0,0,dist_max_pt_med,0,"83,1111629"
23,spgist,0,0,dist_max_pt_med,0,"81,61127591"
24,spgist,0,0,dist_max_pt_med,0,"82,89123869"
25,spgist,0,0,dist_max_pt_med,0,"80,66590738"
26,spgist,0,0,dist_max_pt_med,0,"79,3197248"
27,spgist,0,0,dist_max_pt_med,0,"81,23949003"
28,spgist,0,0,dist_max_pt_med,0,"79,34269166"
29,spgist,0,0,dist_max_pt_med,0,"84,47414422"
0,spgist,0,0,dist_max_api,0,"77,40613317"
1,spgist,0,0,dist_max_api,0,"75,62655306"
2,spgist,0,0,dist_max_api,0,"76,3149519"
3,spgist,0,0,dist_max_api,0,"76,31612945"
4,spgist,0,0,dist_max_api,0,"76,68762088"
5,spgist,0,0,dist_max_api,0,"75,76481152"
6,spgist,0,0,dist_max_api,0,"76,60295868"
7,spgist,0,0,dist_max_api,0,"76,48585868"
8,spgist,0,0,dist_max_api,0,"77,00438428"
9,spgist,0,0,dist_max_api,0,"76,11403847"
10,spgist,0,0,dist_max_api,0,"74,45660067"
11,spgist,0,0,dist_max_api,0,"77,55489087"
12,spgist,0,0,dist_max_api,0,"75,56678176"
13,spgist,0,0,dist_max_api,0,"77,06014085"
14,spgist,0,0,dist_max_api,0,"75,75461721"
15,spgist,0,0,dist_max_api,0,"77,26680851"
16,spgist,0,0,dist_max_api,0,"75,64028096"
17,spgist,0,0,dist_max_api,0,"75,89421844"
18,spgist,0,0,dist_max_api,0,"76,03916526"
19,spgist,0,0,dist_max_api,0,"76,30691957"
20,spgist,0,0,dist_max_api,0,"74,73728061"
21,spgist,0,0,dist_max_api,0,"75,39595008"
22,spgist,0,0,dist_max_api,0,"74,99289799"
23,spgist,0,0,dist_max_api,0,"76,45955729"
24,spgist,0,0,dist_max_api,0,"75,97870231"
25,spgist,0,0,dist_max_api,0,"74,93097067"
26,spgist,0,0,dist_max_api,0,"75,23336768"
27,spgist,0,0,dist_max_api,0,"76,70020032"
28,spgist,0,0,dist_max_api,0,"74,81427312"
29,spgist,0,0,dist_max_api,0,"77,19949722"
0,spgist,0,0,dist_pt_med,0,"72,35498405"
1,spgist,0,0,dist_pt_med,0,"74,29220247"
2,spgist,0,0,dist_pt_med,0,"73,97017002"
3,spgist,0,0,dist_pt_med,0,"72,32912254"
4,spgist,0,0,dist_pt_med,0,"74,51930833"
5,spgist,0,0,dist_pt_med,0,"73,21877551"
6,spgist,0,0,dist_pt_med,0,"74,20376468"
7,spgist,0,0,dist_pt_med,0,"73,78272033"
8,spgist,0,0,dist_pt_med,0,"72,38279986"
9,spgist,0,0,dist_pt_med,0,"74,01035452"
10,spgist,0,0,dist_pt_med,0,"74,38806796"
11,spgist,0,0,dist_pt_med,0,"75,22815514"
12,spgist,0,0,dist_pt_med,0,"74,45481968"
13,spgist,0,0,dist_pt_med,0,"73,1493659"
14,spgist,0,0,dist_pt_med,0,"72,20304942"
15,spgist,0,0,dist_pt_med,0,"73,4378047"
16,spgist,0,0,dist_pt_med,0,"73,73841238"
17,spgist,0,0,dist_pt_med,0,"74,86146641"
18,spgist,0,0,dist_pt_med,0,"74,4311409"
19,spgist,0,0,dist_pt_med,0,"74,67499876"
20,spgist,0,0,dist_pt_med,0,"73,676373"
21,spgist,0,0,dist_pt_med,0,"72,30224538"
22,spgist,0,0,dist_pt_med,0,"74,04119992"
23,spgist,0,0,dist_pt_med,0,"74,96472454"
24,spgist,0,0,dist_pt_med,0,"74,77501655"
25,spgist,0,0,dist_pt_med,0,"74,1605525"
26,spgist,0,0,dist_pt_med,0,"73,22412539"
27,spgist,0,0,dist_pt_med,0,"74,78789544"
28,spgist,0,0,dist_pt_med,0,"75,08530927"
29,spgist,0,0,dist_pt_med,0,"73,99599266"
0,spgist,0,0,pertinencia,ST_contains,"23,46608639"
1,spgist,0,0,pertinencia,ST_contains,"23,62145519"
2,spgist,0,0,pertinencia,ST_contains,"23,69886374"
3,spgist,0,0,pertinencia,ST_contains,"23,93637323"
4,spgist,0,0,pertinencia,ST_contains,"23,9789753"
5,spgist,0,0,pertinencia,ST_contains,"23,65854573"
6,spgist,0,0,pertinencia,ST_contains,"23,75434947"
7,spgist,0,0,pertinencia,ST_contains,"23,64807916"
8,spgist,0,0,pertinencia,ST_contains,"23,44184709"
9,spgist,0,0,pertinencia,ST_contains,"23,71204495"
10,spgist,0,0,pertinencia,ST_contains,"23,62087679"
11,spgist,0,0,pertinencia,ST_contains,"23,84358716"
12,spgist,0,0,pertinencia,ST_contains,"23,81825376"
13,spgist,0,0,pertinencia,ST_contains,"23,92681408"
14,spgist,0,0,pertinencia,ST_contains,"23,7862947"
15,spgist,0,0,pertinencia,ST_contains,"25,07424927"
16,spgist,0,0,pertinencia,ST_contains,"24,75912762"
17,spgist,0,0,pertinencia,ST_contains,"23,91360903"
18,spgist,0,0,pertinencia,ST_contains,"23,89143944"
19,spgist,0,0,pertinencia,ST_contains,"23,95361972"
20,spgist,0,0,pertinencia,ST_contains,"23,90208173"
21,spgist,0,0,pertinencia,ST_contains,"24,02427292"
22,spgist,0,0,pertinencia,ST_contains,"24,12062669"
23,spgist,0,0,pertinencia,ST_contains,"23,88517499"
24,spgist,0,0,pertinencia,ST_contains,"24,01690722"
25,spgist,0,0,pertinencia,ST_contains,"24,07198644"
26,spgist,0,0,pertinencia,ST_contains,"23,4531846"
27,spgist,0,0,pertinencia,ST_contains,"23,86398888"
28,spgist,0,0,pertinencia,ST_contains,"23,80385494"
29,spgist,0,0,pertinencia,ST_contains,"24,16893911"
0,spgist,0,0,pertinencia,ST_coveredby,"24,04807734"
1,spgist,0,0,pertinencia,ST_coveredby,"24,06817436"
2,spgist,0,0,pertinencia,ST_coveredby,"24,11866045"
3,spgist,0,0,pertinencia,ST_coveredby,"23,98454738"
4,spgist,0,0,pertinencia,ST_coveredby,"23,72628808"
5,spgist,0,0,pertinencia,ST_coveredby,"23,94330621"
6,spgist,0,0,pertinencia,ST_coveredby,"24,02245307"
7,spgist,0,0,pertinencia,ST_coveredby,"24,05411291"
8,spgist,0,0,pertinencia,ST_coveredby,"24,00125766"
9,spgist,0,0,pertinencia,ST_coveredby,"24,15975761"
10,spgist,0,0,pertinencia,ST_coveredby,"23,74827218"
11,spgist,0,0,pertinencia,ST_coveredby,"23,86336994"
12,spgist,0,0,pertinencia,ST_coveredby,"23,69913912"
13,spgist,0,0,pertinencia,ST_coveredby,"23,84038258"
14,spgist,0,0,pertinencia,ST_coveredby,"23,99500704"
15,spgist,0,0,pertinencia,ST_coveredby,"23,9916091"
16,spgist,0,0,pertinencia,ST_coveredby,"23,14899135"
17,spgist,0,0,pertinencia,ST_coveredby,"23,82389355"
18,spgist,0,0,pertinencia,ST_coveredby,"23,8993957"
19,spgist,0,0,pertinencia,ST_coveredby,"24,12170959"
20,spgist,0,0,pertinencia,ST_coveredby,"23,80791688"
21,spgist,0,0,pertinencia,ST_coveredby,"23,98984051"
22,spgist,0,0,pertinencia,ST_coveredby,"23,82239652"
23,spgist,0,0,pertinencia,ST_coveredby,"24,15402675"
24,spgist,0,0,pertinencia,ST_coveredby,"24,12855172"
25,spgist,0,0,pertinencia,ST_coveredby,"23,79988027"
26,spgist,0,0,pertinencia,ST_coveredby,"23,89166737"
27,spgist,0,0,pertinencia,ST_coveredby,"23,75984645"
28,spgist,0,0,pertinencia,ST_coveredby,"23,86631536"
29,spgist,0,0,pertinencia,ST_coveredby,"24,04590774"
0,spgist,0,0,pertinencia,ST_disjoint,"97,39334726"
1,spgist,0,0,pertinencia,ST_disjoint,"96,89901662"
2,spgist,0,0,pertinencia,ST_disjoint,"98,01345992"
3,spgist,0,0,pertinencia,ST_disjoint,"97,75468254"
4,spgist,0,0,pertinencia,ST_disjoint,"97,6647625"
5,spgist,0,0,pertinencia,ST_disjoint,"96,87102246"
6,spgist,0,0,pertinencia,ST_disjoint,"97,08562732"
7,spgist,0,0,pertinencia,ST_disjoint,"99,9783864"
8,spgist,0,0,pertinencia,ST_disjoint,"97,61607289"
9,spgist,0,0,pertinencia,ST_disjoint,"98,2371943"
10,spgist,0,0,pertinencia,ST_disjoint,"97,05023456"
11,spgist,0,0,pertinencia,ST_disjoint,"97,34698677"
12,spgist,0,0,pertinencia,ST_disjoint,"98,0333333"
13,spgist,0,0,pertinencia,ST_disjoint,"97,77467704"
14,spgist,0,0,pertinencia,ST_disjoint,"96,50836372"
15,spgist,0,0,pertinencia,ST_disjoint,"96,92995739"
16,spgist,0,0,pertinencia,ST_disjoint,"97,54832363"
17,spgist,0,0,pertinencia,ST_disjoint,"97,04475188"
18,spgist,0,0,pertinencia,ST_disjoint,"94,13972592"
19,spgist,0,0,pertinencia,ST_disjoint,"94,06509805"
20,spgist,0,0,pertinencia,ST_disjoint,"94,33944607"
21,spgist,0,0,pertinencia,ST_disjoint,"97,52468109"
22,spgist,0,0,pertinencia,ST_disjoint,"97,89788508"
23,spgist,0,0,pertinencia,ST_disjoint,"98,09337401"
24,spgist,0,0,pertinencia,ST_disjoint,"97,34018517"
25,spgist,0,0,pertinencia,ST_disjoint,"97,82405543"
26,spgist,0,0,pertinencia,ST_disjoint,"97,80443597"
27,spgist,0,0,pertinencia,ST_disjoint,"97,76282072"
28,spgist,0,0,pertinencia,ST_disjoint,"97,87658858"
29,spgist,0,0,pertinencia,ST_disjoint,"94,24506402"
0,spgist,0,0,pertinencia,ST_intersects,"24,0556283"
1,spgist,0,0,pertinencia,ST_intersects,"24,08494139"
2,spgist,0,0,pertinencia,ST_intersects,"23,91684842"
3,spgist,0,0,pertinencia,ST_intersects,"24,35627508"
4,spgist,0,0,pertinencia,ST_intersects,"24,21262741"
5,spgist,0,0,pertinencia,ST_intersects,"23,93090677"
6,spgist,0,0,pertinencia,ST_intersects,"24,43178988"
7,spgist,0,0,pertinencia,ST_intersects,"24,17575216"
8,spgist,0,0,pertinencia,ST_intersects,"24,3903091"
9,spgist,0,0,pertinencia,ST_intersects,"23,34043074"
10,spgist,0,0,pertinencia,ST_intersects,"24,70545483"
11,spgist,0,0,pertinencia,ST_intersects,"24,40401578"
12,spgist,0,0,pertinencia,ST_intersects,"24,46211338"
13,spgist,0,0,pertinencia,ST_intersects,"24,43812299"
14,spgist,0,0,pertinencia,ST_intersects,"23,30571175"
15,spgist,0,0,pertinencia,ST_intersects,"24,37263894"
16,spgist,0,0,pertinencia,ST_intersects,"24,12856364"
17,spgist,0,0,pertinencia,ST_intersects,"24,31749368"
18,spgist,0,0,pertinencia,ST_intersects,"24,23377085"
19,spgist,0,0,pertinencia,ST_intersects,"23,94878721"
20,spgist,0,0,pertinencia,ST_intersects,"24,30961823"
21,spgist,0,0,pertinencia,ST_intersects,"24,38599944"
22,spgist,0,0,pertinencia,ST_intersects,"24,13668609"
23,spgist,0,0,pertinencia,ST_intersects,"24,61168218"
24,spgist,0,0,pertinencia,ST_intersects,"24,1068995"
25,spgist,0,0,pertinencia,ST_intersects,"23,91986823"
26,spgist,0,0,pertinencia,ST_intersects,"24,35088563"
27,spgist,0,0,pertinencia,ST_intersects,"24,43446779"
28,spgist,0,0,pertinencia,ST_intersects,"23,90646672"
29,spgist,0,0,pertinencia,ST_intersects,"24,39224362"
0,spgist,0,0,pertinencia,ST_within,"24,10437346"
1,spgist,0,0,pertinencia,ST_within,"24,21731997"
2,spgist,0,0,pertinencia,ST_within,"24,10427642"
3,spgist,0,0,pertinencia,ST_within,"24,19353628"
4,spgist,0,0,pertinencia,ST_within,"24,15250158"
5,spgist,0,0,pertinencia,ST_within,"24,32578635"
6,spgist,0,0,pertinencia,ST_within,"24,21861935"
7,spgist,0,0,pertinencia,ST_within,"24,31491446"
8,spgist,0,0,pertinencia,ST_within,"24,24052787"
9,spgist,0,0,pertinencia,ST_within,"24,11851835"
10,spgist,0,0,pertinencia,ST_within,"24,18742013"
11,spgist,0,0,pertinencia,ST_within,"24,25815511"
12,spgist,0,0,pertinencia,ST_within,"24,11145115"
13,spgist,0,0,pertinencia,ST_within,"24,45685267"
14,spgist,0,0,pertinencia,ST_within,"24,00206256"
15,spgist,0,0,pertinencia,ST_within,"24,23437428"
16,spgist,0,0,pertinencia,ST_within,"24,19685483"
17,spgist,0,0,pertinencia,ST_within,"24,36497545"
18,spgist,0,0,pertinencia,ST_within,"23,96910596"
19,spgist,0,0,pertinencia,ST_within,"24,21203899"
20,spgist,0,0,pertinencia,ST_within,"24,31375003"
21,spgist,0,0,pertinencia,ST_within,"24,42754269"
22,spgist,0,0,pertinencia,ST_within,"24,27210236"
23,spgist,0,0,pertinencia,ST_within,"24,3578043"
24,spgist,0,0,pertinencia,ST_within,"24,41172361"
25,spgist,0,0,pertinencia,ST_within,"24,32782769"
26,spgist,0,0,pertinencia,ST_within,"24,14031196"
27,spgist,0,0,pertinencia,ST_within,"24,2235322"
28,spgist,0,0,pertinencia,ST_within,"23,97405505"
29,spgist,0,0,pertinencia,ST_within,"24,3290031"
0,codigo_rua_numero,0,0,dist_med_api,0,"19,90160322"
1,codigo_rua_numero,0,0,dist_med_api,0,"20,0879724"
2,codigo_rua_numero,0,0,dist_med_api,0,"20,05500221"
3,codigo_rua_numero,0,0,dist_med_api,0,"20,05858922"
4,codigo_rua_numero,0,0,dist_med_api,0,"20,12196517"
5,codigo_rua_numero,0,0,dist_med_api,0,"19,96036053"
6,codigo_rua_numero,0,0,dist_med_api,0,"20,06293392"
7,codigo_rua_numero,0,0,dist_med_api,0,"20,27885008"
8,codigo_rua_numero,0,0,dist_med_api,0,"19,75328135"
9,codigo_rua_numero,0,0,dist_med_api,0,"20,20438051"
10,codigo_rua_numero,0,0,dist_med_api,0,"20,08216691"
11,codigo_rua_numero,0,0,dist_med_api,0,"20,08836269"
12,codigo_rua_numero,0,0,dist_med_api,0,"20,02525854"
13,codigo_rua_numero,0,0,dist_med_api,0,"20,04314184"
14,codigo_rua_numero,0,0,dist_med_api,0,"19,82119107"
15,codigo_rua_numero,0,0,dist_med_api,0,"20,18380022"
16,codigo_rua_numero,0,0,dist_med_api,0,"19,96001339"
17,codigo_rua_numero,0,0,dist_med_api,0,"20,20665622"
18,codigo_rua_numero,0,0,dist_med_api,0,"19,98620963"
19,codigo_rua_numero,0,0,dist_med_api,0,"19,87093115"
